"temp_K","day"
294.510009765625,2010-01-01
294.579986572266,2010-01-02
294.640014648438,2010-01-03
294.450012207031,2010-01-04
294.269989013672,2010-01-05
294.149993896484,2010-01-06
294.230010986328,2010-01-07
294.380004882812,2010-01-08
294.660003662109,2010-01-09
294.540008544922,2010-01-10
294.179992675781,2010-01-11
294.160003662109,2010-01-12
294.130004882812,2010-01-13
293.679992675781,2010-01-14
293.390014648438,2010-01-15
293.559997558594,2010-01-16
293.920013427734,2010-01-17
293.820007324219,2010-01-18
293.720001220703,2010-01-19
293.720001220703,2010-01-20
294.440002441406,2010-01-21
294.579986572266,2010-01-22
294.649993896484,2010-01-23
294.329986572266,2010-01-24
294.200012207031,2010-01-25
294.239990234375,2010-01-26
294.429992675781,2010-01-27
294.089996337891,2010-01-28
293.809997558594,2010-01-29
293.950012207031,2010-01-30
294.200012207031,2010-01-31
294.429992675781,2010-02-01
294.299987792969,2010-02-02
294.320007324219,2010-02-03
294.489990234375,2010-02-04
294.760009765625,2010-02-05
294.670013427734,2010-02-06
294.519989013672,2010-02-07
294.5,2010-02-08
295,2010-02-09
294.820007324219,2010-02-10
294.730010986328,2010-02-11
294.489990234375,2010-02-12
293.950012207031,2010-02-13
293.859985351562,2010-02-14
293.920013427734,2010-02-15
293.600006103516,2010-02-16
293.529998779297,2010-02-17
293.579986572266,2010-02-18
293.690002441406,2010-02-19
293.779998779297,2010-02-20
293.529998779297,2010-02-21
293.459991455078,2010-02-22
293.399993896484,2010-02-23
293.220001220703,2010-02-24
293.440002441406,2010-02-25
293.350006103516,2010-02-26
293.279998779297,2010-02-27
293.429992675781,2010-02-28
293.380004882812,2010-03-01
293.059997558594,2010-03-02
292.890014648438,2010-03-03
292.839996337891,2010-03-04
292.859985351562,2010-03-05
292.899993896484,2010-03-06
292.760009765625,2010-03-07
292.510009765625,2010-03-08
292.869995117188,2010-03-09
293.040008544922,2010-03-10
292.950012207031,2010-03-11
292.820007324219,2010-03-12
292.880004882812,2010-03-13
293.049987792969,2010-03-14
293.190002441406,2010-03-15
293.350006103516,2010-03-16
293,2010-03-17
292.989990234375,2010-03-18
292.970001220703,2010-03-19
293.119995117188,2010-03-20
292.989990234375,2010-03-21
291.959991455078,2010-03-22
291.709991455078,2010-03-23
292.100006103516,2010-03-24
293.190002441406,2010-03-25
292.950012207031,2010-03-26
292.75,2010-03-27
292.579986572266,2010-03-28
292.269989013672,2010-03-29
292.730010986328,2010-03-30
293.130004882812,2010-03-31
293.269989013672,2010-04-01
293.470001220703,2010-04-02
294.220001220703,2010-04-03
294.459991455078,2010-04-04
294.489990234375,2010-04-05
294.470001220703,2010-04-06
294.570007324219,2010-04-07
294.630004882812,2010-04-08
294.239990234375,2010-04-09
293.809997558594,2010-04-10
293.290008544922,2010-04-11
293.440002441406,2010-04-12
293.700012207031,2010-04-13
294.149993896484,2010-04-14
294.179992675781,2010-04-15
294.109985351562,2010-04-16
294.390014648438,2010-04-17
294.670013427734,2010-04-18
294.730010986328,2010-04-19
295.059997558594,2010-04-20
295.25,2010-04-21
295.559997558594,2010-04-22
295.75,2010-04-23
295.670013427734,2010-04-24
295.920013427734,2010-04-25
296.089996337891,2010-04-26
296.220001220703,2010-04-27
296.059997558594,2010-04-28
296.100006103516,2010-04-29
296.279998779297,2010-04-30
296.929992675781,2010-05-01
296.989990234375,2010-05-02
296.980010986328,2010-05-03
296.869995117188,2010-05-04
297,2010-05-05
297.630004882812,2010-05-06
297.880004882812,2010-05-07
298.170013427734,2010-05-08
298.079986572266,2010-05-09
297.880004882812,2010-05-10
298.089996337891,2010-05-11
298.369995117188,2010-05-12
298.480010986328,2010-05-13
298.529998779297,2010-05-14
299.029998779297,2010-05-15
299.429992675781,2010-05-16
299.890014648438,2010-05-17
299.540008544922,2010-05-18
299.579986572266,2010-05-19
299.809997558594,2010-05-20
299.760009765625,2010-05-21
299.609985351562,2010-05-22
299.820007324219,2010-05-23
299.929992675781,2010-05-24
300.239990234375,2010-05-25
300.640014648438,2010-05-26
300.790008544922,2010-05-27
301.040008544922,2010-05-28
301.119995117188,2010-05-29
301.019989013672,2010-05-30
300.790008544922,2010-05-31
300.440002441406,2010-06-01
300.630004882812,2010-06-02
300.839996337891,2010-06-03
300.850006103516,2010-06-04
300.880004882812,2010-06-05
300.799987792969,2010-06-06
301.260009765625,2010-06-07
301.720001220703,2010-06-08
301.609985351562,2010-06-09
301.519989013672,2010-06-10
301.510009765625,2010-06-11
301.739990234375,2010-06-12
302.059997558594,2010-06-13
302.290008544922,2010-06-14
302.350006103516,2010-06-15
302.970001220703,2010-06-16
303.220001220703,2010-06-17
303.929992675781,2010-06-18
303.940002441406,2010-06-19
303.630004882812,2010-06-20
303.609985351562,2010-06-21
303.5,2010-06-22
302.970001220703,2010-06-23
302.970001220703,2010-06-24
303.040008544922,2010-06-25
302.989990234375,2010-06-26
302.970001220703,2010-06-27
302.959991455078,2010-06-28
302.630004882812,2010-06-29
302.220001220703,2010-06-30
