"open","sst","G_menardii","G_siphonifera","O_universa","G_sacculifer","G_ruber_pink","G_ruber_white","P_obliquiloculata","N_dutertrei","G_calida","G_crassaformis","G_glutinata","G_truncatulinoides","G_bulloides","G_falconensis"
"21/01/08","-0.11202581202584","0.0429359398200168","-0.131581819707703","0.043074185637433","0.105256300012468","0.322050406552938","0.21173346217639","-0.39466791530902","-0.207082411227131","-0.672302622330436","-0.00167748503858382","0.0507309404943634","1.61951442064013","-0.0701319648379313","-4.39494733347306"
"28/01/08","-0.0574840724951054","0.0391124353243633","-0.122692329970085","0.03950574877247","0.094090658075838","0.304937838601764","0.199584559755942","-0.37724560002848","-0.192638844499948","-0.637819811679064","-0.00314805079471779","0.0486509015654194","1.58758039341742","-0.0654110641024876","-1.89645786736887"
"04/02/08","-0.013978901888229","0.0360541112918312","-0.115582448195968","0.036651315308286","0.0851593916384372","0.291249423427532","0.189866648458595","-0.363309552267359","-0.181085494358202","-0.610238296257269","-0.00432437066951724","0.0469871463057793","1.562042423939","-0.0616350149428499","-1.85193542535439"
"11/02/08","0.0476113944253038","0.0322317771472167","-0.106697126772154","0.0330835914730063","0.0739965387941971","0.274140463196962","0.177720416546798","-0.345891249347861","-0.166645283842477","-0.575766622886002","-0.00579464251938698","0.0449078221645451","1.5301378030083","-0.0569157588087676","-0.609565093060556"
"18/02/08","0.103211682463926","0.0291743740965915","-0.0995903646297882","0.0302296182338272","0.06506697256977","0.260454198760842","0.168004068578282","-0.331957708598884","-0.155093996544887","-0.548192851377393","-0.00697078082742564","0.0432446566909826","1.50463393421191","-0.0531409680939918","0.145071099670079"
"25/02/08","0.160530879337434","0.0261174110506863","-0.0924848493140845","0.0273757659306275","0.0561378085163752","0.246768481653863","0.15828804754595","-0.318024885315275","-0.143543241883793","-0.520621765472138","-0.00814687341236989","0.04158177695098","1.4791511063545","-0.0493666873518531","0.219161492880431"
"03/03/08","0.20212865664882","0.0238249638643101","-0.0871564613415152","0.0252354145291267","0.0494411589226476","0.23650444395521","0.151001158061599","-0.307575575654519","-0.134880378279656","-0.499944953361662","-0.00902892975368232","0.0403348172524638","1.46005325805875","-0.0465362892037646","0.12568520123823"
"10/03/08","0.253680088324975","0.0207686918677164","-0.0800528623414624","0.0223816275863091","0.0405127488246302","0.22281929587282","0.14128544499439","-0.293643402775683","-0.123329981892056","-0.472377387220726","-0.0102050104431483","0.0386724839283217","1.43460884208218","-0.0427628018010371","-0.064228047836855"
"17/03/08","0.277644837075076","0.0192406850259229","-0.0765014159608257","0.0209547427357134","0.0360488135103849","0.215976823087598","0.136427652604353","-0.286677379876274","-0.117554751120442","-0.458594070888216","-0.0107930621709573","0.0378414510076869","1.4218950275828","-0.0408762074432976","-0.119577015061097"
"24/03/08","0.322502535285164","0.0161849417084212","-0.0693991241971262","0.0181010132497595","0.0271215973671933","0.202292116737766","0.126712207225888","-0.272745388421607","-0.106004047909571","-0.431027983206338","-0.0119692101575954","0.0361796992418636","1.39648421612847","-0.0371032952311782","-0.0546971051190853"
"31/03/08","0.354625180958414","0.0138934220054233","-0.0640728611861253","0.0159607757608861","0.020426754777918","0.192028806445679","0.119425731572338","-0.262296388210402","-0.0973406635270588","-0.410353578290567","-0.0128513758547355","0.0349337037072686","1.37744069097547","-0.0342738358069165","-0.00729632987922351"
"07/04/08","0.398625066891117","0.0108384776707028","-0.0569717098295787","0.0131072546418302","0.0115010361035626","0.178344597514492","0.10971047662872","-0.248364364923449","-0.0857888455215383","-0.382787131275433","-0.0140276778477535","0.0332728720711403","1.3520686047238","-0.030501480889982","0.00504642363233207"
"14/04/08","0.434388234079992","0.00854756919363334","-0.0516461894356695","0.0109672300715054","0.00480726405431653","0.168081474461939","0.102423987065932","-0.237915350695531","-0.0771244345714518","-0.362111361097992","-0.0149099693960217","0.0320276457847244","1.33305381568666","-0.0276723781048332","-0.000896302976435079"
"21/04/08","0.484136413669162","0.00549338550718209","-0.044545845181737","0.00811402102994765","-0.00411713742718937","0.154397215186867","0.0927085319529721","-0.223983387678188","-0.0655710907710253","-0.334541878481012","-0.0160864315148069","0.0303678763819886","1.30771943272039","-0.0239004139187996","-0.000870647844394016"
"28/04/08","0.518457187957025","0.00320300183001653","-0.039220769258282","0.0059742356561989","-0.010809970754858","0.144133949313654","0.0854218420481058","-0.213534495669152","-0.0569054421681004","-0.3138631356858","-0.0169687996094359","0.0291234482657506","1.28873242114842","-0.021071538430444","0.0110703358933121"
"05/05/08","0.554692701124507","0.000149487835180491","-0.0321208009808214","0.00312140567391344","-0.0197330221494424","0.130449533327151","0.0757061328658168","-0.199602812065672","-0.0453503563275892","-0.286289031358658","-0.0181452667357626","0.0274647434998335","1.26343433423514","-0.0172998084331804","0.0143981753861841"
"12/05/08","0.571822801390902","-0.00214042636747135","-0.0267958973212722","0.000982011137819665","-0.0264246819577481","0.120186140261134","0.0684191920821144","-0.189154226231932","-0.0366833649753016","-0.265606523590007","-0.0190275929816898","0.026221107331378","1.24447386554781","-0.0144710767645307","0.00721664341034308"
"19/05/08","0.580270158979782","-0.0051934115186492","-0.0196960810336522","-0.0018701403522909","-0.0353460239737234","0.106501410662694","0.0587029527097704","-0.17522309352336","-0.0251264709638063","-0.238027167172946","-0.0202040060519035","0.0245634380563441","1.21921015259771","-0.0106995048078361","-0.00300783609964001"
"26/05/08","0.57570826286646","-0.00748302321712534","-0.0143712069728684","-0.00400895161996597","-0.0420364252593062","0.0962376198979898","0.05141546519787","-0.164775043617329","-0.0164581322442488","-0.217340551386676","-0.0210863007370452","0.0233205598873097","1.20027466531727","-0.00787086627721315","-0.00945063935608446"
"02/06/08","0.552642436065968","-0.0105357553910146","-0.0072712749547166","-0.00686029680258992","-0.0509563210791772","0.0825520658613062","0.0416982576145364","-0.150844818500157","-0.00489949951835189","-0.189755443306632","-0.0222626622120761","0.0216638565118615","1.17504315848672","-0.00409938389569204","-0.0168301845380501"
"09/06/08","0.521242900520282","-0.0128253059379656","-0.00194623639678997","-0.00899851120158402","-0.057645894035079","0.0722874560817836","0.034409848625367","-0.140397605673589","0.00377007479152688","-0.169064305993673","-0.023144906445141","0.0204216606608406","1.15613096006982","-0.00127078635343955","-0.00718874153079265"
"16/06/08","0.460541526283044","-0.0158781395650473","0.00515395344912719","-0.011849084417728","-0.0665650717789163","0.0586005940871116","0.0246911777269441","-0.126468709384955","0.0153302350979468","-0.141472938028461","-0.0243211993872276","0.0187658162563058","1.1309292955285","0.00250067641369366","0.00236213131781542"
"23/06/08","0.423339258852597","-0.0174046298762769","0.00870411118389849","-0.0132742120956915","-0.0710246257567876","0.0517567964252139","0.0198314451591465","-0.119504609945809","0.021110597100674","-0.127675857715606","-0.0249093343764211","0.0179380600585914","1.11833449208618","0.00438641395709549","0.000259449623138148"
"30/06/08","0.339305620939426","-0.020457818538348","0.0158045385227118","-0.0161241610456202","-0.0799438096201252","0.038068323671313","0.0101110468305508","-0.105577196295714","0.0326718183939726","-0.100078848635725","-0.0260855846091668","0.0162828429110372","1.09315643005432","0.00815791585729286","-2.10771308823295e-05"
"07/07/08","0.293282376993031","-0.021984544969472","0.0193547970738686","-0.0175489931102233","-0.0844034950343044","0.0312236023290188","0.00525035439071663","-0.0986139179917568","0.0384526535048257","-0.0862789038863388","-0.0266736988758486","0.0154553693236667","1.08057296201496","0.010043686271085","-0.000987225820864469"
"14/07/08","0.194601866699192","-0.0250383325533954","0.0264553770989898","-0.0203983928587545","-0.0933231375951604","0.0175332150153109","-0.00447202317316945","-0.0846883089725645","0.0500147261308171","-0.0586761082414374","-0.0278498897882751","0.0138006647627509","1.05541661865821","0.0138152807815016","0.0022970477250239"
"21/07/08","0.142162737164347","-0.0265654232318774","0.0300056870444151","-0.0218229660074887","-0.0977831194953491","0.0106875966981045","-0.00933370826118243","-0.0777260146034536","0.0557959462890074","-0.0448732544069103","-0.0284379574098139","0.0129734228714523","1.04284352522945","0.015701110537276","0.0105011325502119"
"31/07/08","0.0305604925828172","-0.0296200825442666","0.0371063092697126","-0.024671876428836","-0.106703539186658","-0.0030044734275476","-0.0190581782213744","-0.0638025364163673","0.067358686981937","-0.0172646416750608","-0.0296140294802595","0.0113191245332095","1.01770693977872","0.0194728488716091","0.0155254662278593"
"07/08/08","0.0013505576793161","-0.0303838592019868","0.038881463518844","-0.0253840568815007","-0.108933756952827","-0.00642766103546","-0.0214895375885273","-0.0603219111922933","0.070249425674744","-0.0103618827547829","-0.0299080336922046","0.010905583924523","1.01142471216757","0.0204158019206742","0.0116596659895534"
"14/08/08","-0.0582125156043948","-0.0319115609657965","0.0424317742787757","-0.026808362567587","-0.113394343768215","-0.0132742301881452","-0.0263525532807108","-0.0533609692022215","0.0760309584498405","0.00344436559346433","-0.0304960247063206","0.0100785389104125","0.998862461034815","0.0223017326819531","-0.00256681847178997"
"21/08/08","-0.118393724931985","-0.0334394739812464","0.0459820933653445","-0.0282325961339174","-0.117855148131217","-0.0201210535092091","-0.0312159719648752","-0.0464004532514833","0.0818125551615804","0.0172515944371726","-0.0310839884673963","0.00925153676670115","0.986303053805188","0.0241876986271625","-0.0182598590937449"
"28/08/08","-0.177741785317596","-0.0349676140756258","0.0495324278091171","-0.0296567597718847","-0.122316189928365","-0.0269681306557328","-0.0360798036630542","-0.0394403812626511","0.0875942024247063","0.0310598136086629","-0.0316719176210946","0.00842457002760067","0.973746375650133","0.026073702439257","-0.0214332188057558"
"04/09/08","-0.23519823927976","-0.0364959973232286","0.0530827805355997","-0.0310808585260196","-0.126777484380459","-0.0338154640154227","-0.0409440643673305","-0.0324807712616411","0.0933758851898176","0.0448690289104112","-0.0322598081428294","0.00759763048207765","0.961192310150074","0.0279597467573343","-0.0110182660972648"
"11/09/08","-0.290117988821355","-0.0380246400544081","0.0566331503201999","-0.032504900279965","-0.131239041984096","-0.04066305844604","-0.0458087759695266","-0.0255216413667305","0.0991575868195546","0.0586792419951292","-0.0328476594806316","0.0067707092251912","0.948640739342914","0.0298458341806667","0.000817219271000342"
"18/09/08","-0.342045277952454","-0.0395535586184867","0.0601835357843106","-0.0339288912496465","-0.135700862596731","-0.0475109083836312","-0.0506739467557396","-0.0185630095388951","0.104939291525475","0.0724904541694424","-0.0334354716006655","0.00594379808542233","0.936091545066412","0.0317319673025168","0.00387330945412462"
"25/09/08","-0.414870314042194","-0.0418474893101048","0.0655091407998662","-0.0360647800115297","-0.142393993035807","-0.0577830561770247","-0.0579724578137411","-0.00812603342776377","0.113611828260308","0.093209147201545","-0.0343171195320318","0.00470343940904346","0.917271949897433","0.0345612583072084","-0.0067252338431906"
"02/10/08","-0.482144221337507","-0.044142121860378","0.0708347862086523","-0.0382005532258007","-0.14908752171359","-0.0680555620859075","-0.0652717773379205","0.00230972969205394","0.122284314689945","0.113930098732521","-0.035198690476579","0.00346307845655089","0.89845702989056","0.0373906668086142","0.00495726322951086"
"09/10/08","-0.562434287658256","-0.0472027649999683","0.0779357543031932","-0.0410480995075612","-0.15801287533975","-0.0817528221973385","-0.0750054766381346","0.0162221127234121","0.133847522815488","0.1415615843452","-0.0363740168067683","0.00180924324593626","0.873377031747527","0.0411634099275752","0.141832302801"
"16/10/08","-0.629402696686028","-0.0502646970368821","0.0850369002490756","-0.0438955178292135","-0.16693902848243","-0.09545072618163","-0.0847405913410852","0.0301321431853717","0.14541059502429","0.16919718922155","-0.0375492443682556","0.00015539348706222","0.848303633421856","0.0449363980047763","0.03565505026892"
"26/10/08","-0.692948694923097","-0.0548600004937389","0.0956890833022306","-0.0481665191546691","-0.180329761216838","-0.115998261196323","-0.0993451424445725","0.0509925257081113","0.162754905188755","0.210658425660959","-0.0393119412854107","-0.00232531900667072","0.810703737775307","0.0505963793493246","-0.108019550989364"
"02/11/08","-0.704113265606014","-0.0579250468119697","0.102790900144293","-0.051013847198592","-0.189257894458384","-0.12969692618324","-0.109082559801068","0.0648961853297287","0.174317522892082","0.238304501427049","-0.0404870149053418","-0.00397909369818528","0.785642472668987","0.0543700587706792","-0.0323644540567249"
"09/11/08","-0.689727839958382","-0.0609911509388933","0.109893039778321","-0.0538612563119897","-0.198186915648396","-0.143396041846786","-0.118820976196184","0.0787971780237557","0.18587991528317","0.265954799109288","-0.041662068145029","-0.00563289162353066","0.760584289823516","0.0581440452002461","0.206447268516256"
