"open","sst","G_menardii","G_siphonifera","O_universa","G_sacculifer","G_ruber_pink","G_ruber_white","P_obliquiloculata","N_dutertrei","G_calida","G_crassaformis","G_glutinata","G_truncatulinoides","G_bulloides","G_falconensis"
"2010-04-07","23.1637013441331","5.66313856055828","12.3222223300729","7.49826963977709","18.1585164243179","26.6807938732304","19.6306672371152","10.4405712157746","16.8227955883372","44.904563347699","3.25168978002548","5.51147265939845","16.1040813417996","1.64875153120095","-0.00861821673523724"
"2010-04-14","23.5424326987098","5.79248182356211","12.3300627686464","8.22349427456782","18.7136970918903","28.195204767006","20.3712882671429","8.9073722343154","15.7389850728781","42.0812599104183","3.48394594352162","5.40443203283796","15.2399090347195","1.64498003201924","0.000458290515413328"
"2010-04-21","24.1079294119703","5.78194386605068","12.3405145194842","8.98776882451329","19.1148829152236","29.4204686706988","21.2866160102811","7.18238388855395","14.2327516961816","37.3037218479641","3.76211072643449","5.20708461452422","12.8065377926744","1.2961582446884","-0.00191164955245665"
"2010-04-28","24.5754674324533","5.6017730976945","12.3483518715124","9.31411934991578","19.0942742406004","29.7108187728895","21.9125071861275","6.06797906362071","13.0706291774125","33.4861793906622","3.9461212225691","5.02908129940295","9.96019174087336","0.930037854239586","0.0134387786815452"
"2010-05-05","25.2438012970426","5.11914645161472","12.3588000889991","9.31241264033113","18.5969926741893","29.4786613173339","22.6985862057146","4.73615448752469","11.5013809816883","28.758883989082","4.161496247612","4.7465725355462","6.64007295816429","0.494971567026306","0.0202617851821949"
"2010-05-12","25.7654099402372","4.61752600835155","12.3666353237094","8.99085136830445","17.9308359232298","29.1044803104947","23.2788387538971","3.83685295581955","10.3306332382013","25.7038373741981","4.30246656509637","4.48265808298973","4.87212672289786","0.258358979963386","0.020703387665913"
"2010-05-19","26.4719486487059","3.89229280666878","12.3770814542001","8.28944799021155","16.9104217148839","28.7654012018813","24.0784877783102","2.79224566369313","8.82213555185218","22.2327621839967","4.46087956110041","4.06970447528894","3.20942832239902","0.069468386529901","0.0203002207945782"
"2010-05-26","26.9995262269905","3.38557932351325","12.3849157744422","7.68668176989329","16.2452909123485","28.8602516712043","24.7227573102409","2.13337531674243","7.76470212492755","19.9817089317359","4.55639214643247","3.74101651370967","2.3712047646271","0.00493223904630089","0.00648778620451876"
"2010-06-02","27.678701184242","2.80996346571527","12.3953617845396","6.90606302402773","15.7050736823862","29.6237147010649","25.6603370209195","1.41024328349819","6.50146324179494","17.3391731726981","4.65267282942547","3.30331463071313","1.88565996699806","-0.0148228425821523","-0.00190860637067556"
"2010-06-09","28.1520989160405","2.43877478156608","12.4031968737198","6.37357955842242","15.6408005301022","30.7079625758129","26.4254968863977","0.963801528502946","5.69187917973253","15.5864593955564","4.70120347218293","2.98582509889673","1.81527602003233","-0.0022162642704704","-0.000127897841148125"
"2010-06-16","28.7087844432612","1.98139170681522","12.4136449904494","5.77001815586982","16.0460478628604","32.7850539978092","27.5211776051564","0.466353061251707","4.82622739312135","13.5369001899184","4.73150565021345","2.62068873172342","1.81221788824238","0.0261688187914306","-9.34824270428641e-06"
"2010-06-23","28.9476645536026","1.76845909419154","12.4188697947324","5.51775494511368","16.447354608066","34.0231429193549","28.0904195357949","0.249574488900679","4.49016906760647","12.6364868046995","4.7286782209711","2.47747898273547","1.74301363234328","0.0386889900004911","-3.33572721694611e-05"
"2010-06-30","29.3419348998211","1.41447011724236","12.4293212177566","5.11092927708496","17.5712177788109","36.5763912110433","29.220326062394","-0.13451243909803","4.01183341429593","11.1249605662672","4.67703706602548","2.27181367567944","1.4320626968265","0.0507656265548201","-0.000192313182616249"
"2010-07-07","29.4964921596476","1.2991515310185","12.4345479355289","4.94457906509798","18.2450197523887","37.7122078806275","29.75812334572","-0.305515832174498","3.86809291652278","10.527262520053","4.6237113012368","2.20852517979099","1.23855906250589","0.0515561596446363","-0.00227068438736075"
"2010-07-14","29.7135902101369","1.30722826096019","12.4450035538738","4.68397914631148","19.779621734921","39.627663361035","30.7617417277051","-0.602022072464038","3.78956594349139","9.67213982424247","4.45812345023709","2.19193132856629","0.997320209297352","0.0479235263639596","0.00700481591764093"
"2010-07-25","29.7860065795766","1.81425087196525","12.4554621712939","4.52519852736518","21.5439620828173","41.2172796389535","31.6542378726963","-0.805537420406492","4.02704886724003","9.20004759245285","4.21735168834257","2.36426282786714","1.03180389551555","0.0382069990710657","0.0196708994637845"
"2010-08-08","29.72414503797","2.63780472201182","12.4633080702143","4.44811902624702","22.9236230845121","42.1567511722814","32.2144678647307","-0.840843262992984","4.43479683127085","8.94815502763851","3.98814988633904","2.62967744376169","1.08682056311996","0.02734602750104","0.0101334642090186"
"2010-08-22","29.5532960672694","3.91409763839812","12.471155590852","4.37487438327888","24.2034035837783","42.7423016477367","32.6429459099362","-0.696968310624878","5.05203803743142","8.68556379929329","3.71838815105666","3.01055275701615","1.06832784084157","0.0159715386215943","-0.00194193279808265"
"2010-09-05","29.2812156280439","5.67853916278034","12.4790047283315","4.28034863795567","25.2046311675903","42.8375988119532","32.9005983793754","-0.271617132777324","5.88379905867392","8.41822962084954","3.41844160143026","3.47770020421168","1.01229155012951","0.00598386358334551","-0.000307121634664383"
"2010-09-21","28.7843331954988","8.71195246863061","12.48947268647","4.07753729498666","25.8286615318478","41.9114373274382","32.8902079226006","0.943644267957484","7.31020221931493","8.03260095901301","2.99587851338923","4.09894263651223","0.877384676261058","-0.00452089832324731","-5.48624280850621e-05"
"2010-09-28","28.3262140349433","11.2721912073684","12.4973253802651","3.88465595733274","25.7645109077319","40.4559442932103","32.5955936000153","2.50926313194078","8.58559751020808","7.68383646156917","2.676527898411","4.42705291120215","0.810116477959064","-0.0103313670407302","0.000387989197928871"
"2010-10-05","27.9878568689952","12.9782498447105","12.5025612810704","3.75007841441367","25.490873628336","39.1307858831977","32.2569661772019","3.92941940013742","9.51367304912825","7.42526237364191","2.4673219478555","4.52147764489964","0.781482671149517","-0.0131441553689954","-0.00225090978755275"
"2010-10-12","27.443068789886","15.3717450143653","12.5104162198502","3.5475816674525","24.7639819528461","36.621896775824","31.537390949866","6.68872012107369","10.9968563461316","7.0184407774218","2.16408718404823","4.44340183109431","0.760239796400846","-0.0153255314350438","0.00114969243874985"
"2010-10-19","27.0626118134746","16.7518402951229","12.5156535335781","3.41290382747503","24.0867864967161","34.6500247228391","30.9308813963817","8.96235145590106","12.0341016043712","6.75295054458677","1.97154134968415","4.26672846834347","0.764988594961221","-0.01485939811308","0.0092924829097614"
"2010-10-26","26.4787278060194","18.2545579091971","12.5235104852309","3.21781385929724","22.8219921723731","31.4164641933782","29.8770232674251","13.0024586789886","13.6427375005613","6.40466539377654","1.70176647637448","3.89792067315238","0.781360802643687","-0.00982987144250601","-0.00331641479057193"
"2010-11-02","25.8936688213491","18.9873629157457","12.5313685233648","3.03215318315916","21.3247831988931","28.0198024027419","28.6900869143806","17.6666075962593","15.2845896428554","6.1649987116267","1.45938216800972","3.48490763073009","0.688914552185795","0.00284020821563078","0.0663008453545462"
"2010-11-09","25.3223837786856","18.9950476943375","12.5392275090354","2.84494441537997","19.6600107084802","24.5838187649855","27.3980717523245","22.6677338153075","16.9124810035369","6.09040922827159","1.24802771165086","3.08535079433811","0.411643956033456","0.0262240215214904","0.0273749487328194"
"2010-11-16","24.7768868570802","18.3430797869699","12.5470872863633","2.6387852211537","17.872975364146","21.1805371978028","26.0184508937018","27.5891380393621","18.4622715421386","6.2480159597287","1.06986156509075","2.72594340493355","0.0112221843402609","0.0632379237656026","-0.162961830067101"
"2010-11-23","24.2649038169988","17.0463129324092","12.5549477797479","2.42092481053722","16.0501877442375","17.9093381185314","24.5729450198789","32.0337656387139","19.86470953437","6.72630119387693","0.926495010824822","2.42552422442089","-0.564477414804897","0.115228920277606","0.235196060338908"
"2010-11-30","23.792226511577","15.2663708674686","12.5628090397825","2.20461461832912","14.2908741976022","14.9159124656691","23.102986383429","35.6836916751407","21.0601261381084","7.60459816847097","0.819085291982253","2.20401795957839","-1.33932256181497","0.178688777352789","-3.82832086385545"
"2010-12-07","23.3648893272592","13.2575619070508","12.5706711257689","1.99610074887046","12.6765828117435","12.300050159185","21.6512635840045","38.2603090207372","22.0106267217472","8.92958125179944","0.74848732649456","2.07297600836143","-2.03852652886839","0.244976382561707","9.46035853866641"
"2010-12-14","22.9872613064903","11.2641686372327","12.5785340802095","1.79545651935316","11.2741438266641","10.1188794150468","20.2595290020036","39.5275986177129","22.7120844009195","10.7211138045487","0.715039125274937","2.03802805571913","-1.61398892133663","0.296217241010449","49.4748617851123"
"2010-12-21","22.6594973157394","9.45305485036098","12.5863979342074","1.60502824169781","10.1449231111447","8.42184402353714","18.9738942667603","39.3613341517208","23.1921132891133","12.9847612404851","0.718659745809971","2.10448748979299","2.18540536825751","0.308117106492056","71.2184507798176"
"2010-12-28","22.3779695922713","7.92600978033985","12.594262723204","1.44713027279726","9.34180415086592","7.26062807360234","17.8462685022708","37.9433787240143","23.4737905720253","15.7259458256306","0.75968919442789","2.27598122261254","13.4056652128287","0.277624623344689","34.1580386457617"
"2011-01-04","22.1415368398301","6.70513178608931","12.2358916041789","1.35094724328408","8.89824076673901","6.67098159573098","16.9064247391475","35.6786976426062","23.5764695322138","18.98069173856","0.838230720370053","2.55242387038581","38.8132208726954","0.228712036232604","10.4832682268815"
"2011-01-11","21.9510774615315","5.76887658418036","12.2437455050055","1.34356348033662","8.82893645888999","6.67462611417468","16.2126452357665","32.9811167000824","23.5217069163977","22.8080328810987","0.95243407657823","2.92761285943915","84.8725371823272","0.180671158722495","10.1873308537678"
"2011-01-18","21.8098086885927","5.07197371680772","12.2515983737644","1.44677536139609","9.12982800293273","7.26841804912227","15.760993869251","30.1681922108557","23.3195556287499","27.1775648552791","1.10054770432449","3.37343712896039","150.530899022978","0.145223451655236","7.21640164136646"
"2011-01-21","21.7746153608894","4.88583412068171","12.2542157736055","1.50925010370781","9.30848816156805","7.59421698586495","15.6643999354833","29.2343556007588","23.2211204052012","28.7156497983897","1.15691812909031","3.52901996137454","173.687423878642","0.139389915740892","5.56085188102031"
"2011-02-04","21.6991294012005","4.21117475205642","12.269917747246","2.22359924043634","11.0847293368919","10.7879960961614","15.6268710051858","23.951133696873","22.3386861894603","37.8689102958299","1.55658311646381","4.41834844964194","252.314026155131","0.210433332491657","1.0978230152883"
"2011-02-18","21.8774734850878","4.29957172222466","12.2856151328895","3.54936110650707","13.596427440441","15.6311487601594","16.388746964444","19.6359557437892","21.0689323538329","44.8700303765315","2.03417070239485","5.13989542171434","151.236279826951","0.497990730844267","0.808962548960115"
"2011-03-04","22.1424268745725","4.67592258928615","12.2960773182849","4.68522932945879","15.2132799144144","19.2064229259083","17.1929696747777","16.9423709584212","20.0337825881575","47.3567305484097","2.38181979952624","5.46479402877444","76.798292286878","0.78815342658721","0.742729642486172"
"2011-03-11","22.3136144129023","4.91034766878456","12.301307545071","5.27756485717046","15.9296618456466","20.9385872961655","17.6478340328887","15.563718922416","19.4570495563374","47.8093232373729","2.56024390253486","5.55535537131733","51.929274531516","0.961119418722239","0.328255211201897"
"2011-03-18","22.4071508657282","5.02773290812603","12.303922434326","5.57132474719154","16.2632844294464","21.7692111846482","17.8844520341443","14.8731778811196","19.1543316659235","47.8423452798142","2.64967970838003","5.58128700936828","42.4488352959249","1.05406120367744","0.149578753343757"
"2011-03-25","22.6073233638075","5.24830221373886","12.3091517549747","6.14530087093537","16.8822057782551","23.3372190735156","18.3712275133898","13.5087063178804","18.522058571358","47.5414744475113","2.82752238514541","5.59665645417961","28.7139375708273","1.24863811996319","-0.0152101422621368"
"2011-04-01","22.8212372861321","5.44129375184357","12.3143804570828","6.7011947265398","17.4391018547884","24.7774124814565","18.8712422560492","12.2052230667099","17.8598099705973","46.7944650892077","3.00182232178996","5.57729605062565","20.7320354721452","1.43845271317093","-0.0259284236095843"
"2011-04-08","23.285582361108","5.71742699194443","12.3248359685162","7.75019584464239","18.3639299939112","27.2344758597295","19.8811275486912","9.90468477198849","16.4664519748537","44.0600752616236","3.33121130178554","5.48025918893684","15.6495796377311","1.67454756065143","-0.00448417710407667"
"2011-04-15","23.6773765346601","5.81141163421324","12.3326759329366","8.44093786083774","18.8542203496472","28.5928196729186","20.6090891190632","8.44436521680724","15.3683595866542","40.9693504833409","3.55698662351257","5.36034758496764","14.9507178101035","1.5901779185101","0.000809373549585691"
"2011-04-22","24.259837337155","5.73971168665536","12.343127098786","9.1247387603095","19.141410029365","29.5746588734408","21.5005987977219","6.79716244241396","13.8477330005057","36.0272564647056","3.82577360623078","5.15022655582669","11.858981972329","1.17494729900182","0.00040388493399944"
"2011-04-29","24.7384871573582","5.50630046847831","12.3509640802782","9.36307468163623","19.01998580504","29.7053481573265","22.1123064835224","5.72102938908856","12.679462298931","32.2448459167086","4.00299125942457","4.96413436325034","9.04883012086746","0.811396565747979","0.020148328085925"
"2011-05-06","25.4163493290028","4.96161568094443","12.3614119103239","9.2322794078774","18.3966915123156","29.3591854072263","22.8918705226523","4.42622642621773","11.1092889570671","27.6917259412182","4.21044179450365","4.66431765425428","5.97680266168748","0.40656117077281","0.0178958977602822"
"2011-05-13","25.941389775049","4.4366792959638","12.3692469309979","8.83703526119482","17.6774940721969","28.9862778333118","23.4742511161405","3.55832345359249","9.94595428111761","24.7776088252472","4.34538767687562","4.3844940818127","4.40577147949107","0.198185440846464","0.0233825478605496"
"2011-05-20","26.6486097286724","3.71704906226418","12.3796928998152","8.09016013127921","16.6706734582508","28.7558503232696","24.2880826260888","2.5606562989761","8.46093416902584","21.4531950326598","4.49491118251821","3.96063805753093","2.88084026785822","0.0418214152412403","0.0158092494577077"
"2011-05-27","27.1729172902231","3.23088490641873","12.3875272275172","7.48680697510801","16.0673824361649","28.9799509282139","24.9484703389109","1.93709586340271","7.43150617936368","19.2857339920754","4.58383596613483","3.63130166374557","2.19172933150959","-0.00574333147832307","0.00275077393331534"
"2011-06-03","27.8407846608345","2.68232332741832","12.3979734068374","6.72187429955065","15.6487527297418","29.9359506148221","25.9094376938907","1.25324446889604","6.21725495945143","16.7338783443947","4.67108536167477","3.19532045172222","1.84233978621052","-0.0123045945444334","-0.00138105121485549"
"2011-06-10","28.3002907197702","2.32118252456816","12.4058087397534","6.21071940847743","15.6900080075652","31.1649664215522","26.692079819914","0.830184789381259","5.45178831167296","15.0438180987378","4.71276735002847","2.88622982627945","1.81937709588257","0.00443618272510231","9.15277897906794e-05"
"2011-06-24","29.056746125751","1.66904108892527","12.4214824128687","5.40442116274943","16.6920957417783","34.6672490234199","28.3761662920971","0.147822264558674","4.34649864437309","12.2208815685201","4.72193602353332","2.41613899676266","1.68520145783724","0.0434746224889349","7.83418935565567e-05"
"2011-07-08","29.562638770615","1.26628211390525","12.4371615620587","4.86991033587387","18.605119304547","38.231598419029","30.0180811633746","-0.385702398898579","3.82129425103327","10.2704219893526","4.58968902551076","2.18899774458757","1.15165028497802","0.0511600171560511","-0.00250167731742165"
"2011-07-22","29.7700460405291","1.48506634897858","12.4502324874018","4.59258639158751","20.637349107216","40.4547018481299","31.2241318483598","-0.719361903907768","3.86609056838577","9.39959647071846","4.34675081527211","2.25239731976685","0.98815584327488","0.0439511949470485","0.0162944458318137"
"2011-08-14","29.6791563574207","3.00998460946665","12.4659237298721","4.42414321166646","23.3689067661118","42.3949976255482","32.3731509046097","-0.817318764226339","4.61672682816729","8.86148965063007","3.90238069695054","2.74403265763046","1.08552067382793","0.023477255548122","0.00456413546224549"
"2011-08-28","29.4731652403073","4.44800427070001","12.4737717916563","4.3475702989099","24.5786697892364","42.8398916608116","32.7508286823096","-0.592213605352187","5.3056372050588","8.59709287954482","3.62103983162173","3.15990470049513","1.05489299797361","0.0124552546792077","-0.00212462685979402"
